Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1746483521.1,37.87566137332463,-122.26098445626911,23.4,1.0,2.0,2.0,28.935781249999998,23.624609550096345,995.4162528781859,149.5475039640829,12535991.0
1746483526.04,37.875641456793176,-122.26101299954337,28.8,1.0,2.0,2.0,28.935781249999998,23.624609550096345,995.4162528781859,149.5475039640829,12535991.0
1746483531.1,37.87563347324804,-122.26100547434186,24.4,1.0,2.0,2.0,28.948437499999994,23.50616748625186,995.4029984864385,149.65945453075477,12535991.0
1746483536.08,37.87562882051788,-122.26099576388484,23.8,1.0,2.0,2.0,28.962851562500003,23.132659026383187,995.3992144109892,149.69141621091632,12535991.0
1746483541.11,37.87562495535001,-122.26098707334019,25.8,1.0,2.0,2.0,28.975468749999997,22.8130841679637,995.4080953926061,149.61640442203145,12535991.0
1746483546.08,37.87566051738268,-122.26097694350518,25.6,1.0,2.0,2.0,28.990585937500004,22.652028522196613,995.4182973592108,149.530235756874,12535991.0
1746483551.1,37.875618868375994,-122.26100499472626,24.4,1.0,2.0,2.0,29.006171875,22.62452309338256,995.4296138840879,149.43465411220023,12535991.0
1746483556.07,37.87561696322775,-122.26100065164437,22.0,1.0,2.0,2.0,29.018828125,22.478359449228634,995.4243336573411,149.47925183715387,12535991.0
1746483561.11,37.875620584690544,-122.26098861490041,22.0,1.0,2.0,3.0,29.031640625,22.277459247778477,995.4206962033135,149.50997476285562,12535991.0
1746483566.11,37.875616036175536,-122.26099228201277,22.8,1.0,2.0,3.0,29.046718750000004,22.104412520435318,995.3947497648476,149.72912635149012,12535991.0
1746483571.11,37.87561562660728,-122.26099223104313,24.4,2.0,2.8,3.8,29.06203125,22.01375077482819,995.4028391425097,149.66080038948994,12535991.0
1746483576.08,37.87561797888572,-122.26098518283744,22.8,2.0,2.8,3.8,29.076523437499997,22.03158289593071,995.4026447254164,149.66244260091722,12535991.0
1746483581.11,37.87561556967428,-122.26098256607341,29.2,1.4,2.6,3.0,29.0904296875,22.173790490481377,995.4157148365102,149.55204841464814,12535991.0
1746483586.07,37.87562197794172,-122.26099289096464,23.2,1.4,2.6,3.0,29.103437500000002,22.18838072107471,995.4224549800223,149.49511957164682,12535991.0
1746483591.1,37.87563289365304,-122.26098604861026,24.4,1.4,3.0,3.0,29.113906250000003,22.073090171583324,995.4278104001645,149.44988662922714,12535991.0
1746483596.09,37.87563101689807,-122.26099254523655,21.8,1.4,3.0,3.0,29.126015625,21.961154058325842,995.4250969811726,149.47280478097574,12535991.0
1746483601.07,37.87563120415741,-122.26099242560645,24.0,1.8,2.8,2.8,29.126015625,21.961154058325842,995.4250969811726,149.47280478097574,12535991.0
1746483606.1,37.8756478904139,-122.26097964727286,25.6,1.8,2.8,2.8,29.1411328125,21.976912529695177,995.4092672002425,149.60650699889516,12535991.0
1746483611.09,37.87565473325869,-122.26097342255092,25.6,0.8,1.8,1.8,29.156367187500003,22.07277912885183,995.4005677722641,149.67998527965602,12535991.0
1746483616.13,37.87564871225739,-122.26098179120049,23.8,0.8,1.8,1.8,29.169453125,22.115831200240084,995.4306820012378,149.4256326099443,12535991.0
1746483621.11,37.87564607829143,-122.26098159275661,31.0,0.8,1.8,1.8,29.1833203125,22.137860847580633,995.420087823675,149.51511306548514,12535991.0
1746483626.1,37.87564508028584,-122.26098131785068,21.2,0.8,1.8,1.8,29.197617187499997,22.23590992893363,995.4244242438654,149.47848677691815,12535991.0
1746483631.11,37.87564511867507,-122.2609812352034,26.0,2.0,3.2,3.2,29.2099609375,22.27052770300096,995.4286835213832,149.44251218153016,12535991.0
1746483636.1,37.8756505300199,-122.26097265774217,27.0,2.0,3.2,3.2,29.221367187500004,22.21640063584788,995.4324474773263,149.41072110915374,12535991.0
1746483641.12,37.87569152921659,-122.26092523707374,23.6,1.6,3.0,3.0,29.2322265625,22.140103997147488,995.4172688845207,149.53892272530072,12535991.0
1746483646.09,37.87562968286695,-122.26093049220948,25.8,1.6,3.0,3.0,29.244140625,22.129303241083573,995.4076345795168,149.6202965438044,12535991.0
1746483651.07,37.87563816758588,-122.26093961192566,27.4,1.6,3.0,3.0,29.257929687499995,22.18087846603766,995.4055825039665,149.637629031631,12535991.0
1746483656.17,37.875615058158814,-122.26093483513093,24.2,2.2,3.2,3.2,29.2709765625,22.225035309952922,995.4068255242175,149.62713008988518,12535991.0
1746483661.06,37.87560300557776,-122.26092816301748,24.2,2.2,3.2,3.2,29.283749999999998,22.129871278895212,995.4069257924423,149.62628317193133,12535991.0
1746483666.18,37.875600738402746,-122.26093681024673,28.0,2.0,3.0,3.0,29.29734375,22.044299696537635,995.4146164489435,149.56132567702053,12535991.0
1746483671.04,37.87562406073859,-122.26092749586161,30.2,2.0,3.0,3.0,29.29734375,22.044299696537635,995.4146164489435,149.56132567702053,12535991.0
1746483676.17,37.87561489981174,-122.26095087956956,20.8,2.4,4.0,4.0,29.312851562500004,22.101236919612695,995.4115584845597,149.58715412224427,12535991.0
1746483681.08,37.875610923227406,-122.26094774390714,23.0,2.4,4.0,4.0,29.327890625,22.225725889205673,995.40877286512,149.6106822874569,12535991.0
1746483686.13,37.87561707387467,-122.26094033797361,23.2,1.8,3.8,3.8,29.3425390625,22.328119432582806,995.4161064004035,149.548741182228,12535991.0
1746483691.07,37.875628802636506,-122.26094540795339,24.8,1.8,3.8,3.8,29.35375,22.308806818703047,995.4056599829124,149.63697468805793,12535991.0
