Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1744844894.55,37.87659499655275,-122.258667018783,30.2,0.2,2.0,4.0,16.8050390625,57.43923033780535,1001.3937265701012,99.18253129057561,12535991.0
1744844899.57,37.876702831956706,-122.258637207677,32.0,0.6,2.0,3.4,16.5355078125,58.52082647411278,1001.3885783337082,99.22580547891269,12535991.0
1744844904.55,37.87675945420076,-122.25861852304189,31.4,0.6,2.0,3.4,16.32859375,59.79386151690922,1001.3704214169356,99.37842261906538,12535991.0
1744844909.59,37.87679963118258,-122.25863309092841,36.6,0.0,1.0,1.0,16.201406249999998,60.720269308698995,1001.3768768900718,99.32416094111043,12535991.0
1744844914.56,37.876987770047336,-122.25862305949676,33.2,0.0,1.0,1.0,16.11296875,61.48740290082592,1001.3677888055661,99.40055180617296,12535991.0
1744844919.57,37.876998291132814,-122.25863211893386,33.2,0.0,1.6,1.6,16.080703125,61.986757561072025,1001.3689364113607,99.39090513419539,12535991.0
1744844924.6,37.8770009648582,-122.25863095169977,27.4,0.0,1.6,1.6,16.104960937500003,62.342674102732744,1001.3146215424553,99.84746463578597,12535991.0
1744844929.58,37.877132798211775,-122.25867437383255,26.0,0.0,1.4,1.4,16.150078125,62.71682405449825,1001.2774811247209,100.15966786650283,12535991.0
1744844934.56,37.87708102014569,-122.25884297905576,27.2,0.0,1.4,1.4,16.20609375,62.8549614666764,1001.2843900397945,100.1015902691339,12535991.0
1744844939.58,37.87714972704944,-122.25889179987176,27.0,1.0,1.6,1.6,16.220625000000002,62.88096695575619,1001.2195736116022,100.64646216178706,12535991.0
1744844944.55,37.87710756632243,-122.25890955771666,28.2,1.0,1.6,1.6,16.2374609375,62.8075379500488,1001.1800319397001,100.97887990465014,12535991.0
1744844949.55,37.87716014116035,-122.2591025030772,29.2,1.0,1.0,1.8,16.2374609375,62.8075379500488,1001.1800319397001,100.97887990465014,12535991.0
1744844954.56,37.87716166370812,-122.25911183327553,27.8,1.0,1.0,1.8,16.2084375,62.941799398742525,1001.1907039945597,100.88916116593538,12535991.0
1744844959.59,37.87715226415182,-122.2592242047088,29.2,1.6,1.6,2.6,16.2319140625,63.176754336411,1001.2523836724291,100.3706444687853,12535991.0
1744844964.55,37.87715686699745,-122.25914848400306,31.6,1.6,1.6,2.6,16.30734375,63.16607573861582,1001.2798095945615,100.14009436450775,12535991.0
1744844969.58,37.87715946100389,-122.25925641232168,29.6,1.2,1.6,2.2,16.3251953125,63.042058997297616,1001.3127042073387,99.86358023577549,12535991.0
1744844974.58,37.87714896266141,-122.25931638073178,29.6,1.2,1.6,2.2,16.356523437499998,62.9532909457883,1001.3136950376447,99.8552513469458,12535991.0
1744844979.58,37.877126263443714,-122.25936626155534,28.0,2.2,3.2,4.0,16.4126953125,62.66066238056351,1001.2942831530288,100.01842765207361,12535991.0
1744844984.56,37.877125465596585,-122.25936978849472,25.0,2.2,3.2,4.0,16.4664453125,62.43566778831693,1001.2663844892428,100.25294894452254,12535991.0
1744844989.58,37.877109252917,-122.2593150658993,30.8,2.2,3.2,5.4,16.5533984375,62.35757364956877,1001.254131028579,100.3559552305164,12535991.0
1744844994.55,37.87713965523407,-122.25944693614571,27.6,2.2,3.2,5.4,16.6734375,62.33856596537536,1001.2538895407197,100.35798528846098,12535991.0
1744844999.57,37.87709746389582,-122.25950203298957,25.4,2.0,3.4,6.4,16.771171875,62.303212060483574,1001.2731779664634,100.1958411653198,12535991.0
1744845004.55,37.87710817918788,-122.2594567498294,27.0,2.0,3.4,6.4,16.803515624999996,61.94702321422311,1001.2591234864722,100.31398735891538,12535991.0
1744845009.58,37.87710701323218,-122.25938546464363,30.6,2.0,4.8,7.2,16.857499999999998,61.82210398086547,1001.2461420800189,100.42311351080738,12535991.0
1744845014.55,37.877106206693206,-122.25938339402572,24.2,2.0,4.8,7.2,16.982499999999998,61.602658486749796,1001.2366553389363,100.50286320912797,12535991.0
1744845019.58,37.877105477746596,-122.25941430845472,25.0,2.0,6.2,8.6,17.1873046875,61.24392971673135,1001.2346642830128,100.51960108698458,12535991.0
